Fragment,140
IsotopeRatio,13C/UnSub
ScanByScan Avg R Val,0.04574637345084878
Integrated Avg R val,0.045634145476419856
N,5.0
ScanStdDev,0.0006807998008057294
ScanStdError,0.00030446292673398537
ScanRelStdError,0.006655454930457145
IntStdDev,0.0006848797754594307
IntStdError,0.00030628754686841587
IntRelStdError,0.006711806338669828
