FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,ShotNoise
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/05032021/05032021_dirtyMurch_1pt5ul_113peakCapture_04.xlsx,113,13C/UnSub,0.05422315551787778,0.05412953547452046,0.003945525601463174,0.00015197596772280767,0.0028076348040035354,0.4222047095900629,0.03862655403886841,65232.0118694362,0.001992178805070567
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/05032021/05032021_aspStd_1ul_113peakCapture_02.xlsx,113,13C/UnSub,0.0536604899363949,0.053652113212157786,0.0035742447283833557,0.00018432759760915414,0.00343560740804865,0.40781791952597823,0.05140069045927172,62658.46542553192,0.0024955692148298154
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/05032021/05032021_dirtyMurch_1pt5ul_113peakCapture_02.xlsx,113,13C/UnSub,0.05424159267505964,0.05408653311072144,0.0038163119733038834,0.00016302476793141678,0.0030141471186124293,0.40715536289071336,0.04103725327915307,65535.19708029197,0.002238546943728586
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/05032021/05032021_dirtyMurch_1pt5ul_113peakCapture_03.xlsx,113,13C/UnSub,0.05449837711921937,0.05435646325939838,0.0037232403947285164,0.00015025775377098912,0.002764303355314589,0.41965583959185176,0.03573438259686551,65232.96091205212,0.0020914901068136136
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/05032021/05032021_aspStd_1ul_113peakCapture_03.xlsx,113,13C/UnSub,0.05397588383021587,0.05387474549946272,0.003370348822276934,0.00016291195936535952,0.0030239021614864832,0.41150571834791966,0.04765474316699863,62453.22429906542,0.002303962892337553
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/05032021/05032021_aspStd_1ul_113peakCapture_01.xlsx,113,13C/UnSub,0.053982862145257084,0.0539298005360723,0.0035922662210121836,0.00019481798898266672,0.0036124366685235157,0.3945868418510299,0.04870415105546007,63468.50294117647,0.0026698252426126706
