Fragment,113
IsotopeRatio,13C/UnSub
ScanByScan Avg R Val,0.054004865182055516
Integrated Avg R val,0.054097060204004115
N,6.0
ScanStdDev,0.00024200550635406499
ScanStdError,9.879833425188858e-05
ScanRelStdError,0.0018294339578263927
IntStdDev,0.000288500758596799
IntStdError,0.00011777994149467084
IntRelStdError,0.002177196709960093
