Fragment,156
IsotopeRatio,13C/UnSub
ScanByScan Avg R Val,0.006068756632732528
Integrated Avg R val,0.0062671216966889145
N,6.0
ScanStdDev,0.00020743958284141686
ScanStdError,8.468685506954533e-05
ScanRelStdError,0.01395456436871717
IntStdDev,0.00019363889621576498
IntStdError,7.905274834739545e-05
IntRelStdError,0.012613884359252366
