FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,SumTotalCounts,ShotNoise
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/01312022/01312022_asparticAcid_peakcapture_156_02.txt,156,15N/UnSub,0.021504421716685526,0.02161766768720446,0.038010455399295796,0.0047513069249119745,0.21978813781674897,0.020468650238587804,0.020467672729436146,69268.5,4888.123430109493,0.09963347661192222
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/01312022/01312022_asparticAcid_peakcapture_156_03.txt,156,15N/UnSub,0.009419205370998796,0.00934382561882822,0.023826609083897717,0.002932852837118683,0.31388137544100303,0.016811747973302447,0.016810928605606727,70931.01515151515,4299.285510833458,0.15862304656836618
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/01312022/01312022_murch_peakcapture_156_01.txt,156,15N/UnSub,0.03858730900347253,0.04503832919378935,0.005321327416124085,0.000194566999958161,0.004320031480763527,1.2377174377949227,0.18334449507390208,245582.685828877,3623095.5706898402,0.0027776714178704186
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/01312022/01312022_murch_peakcapture_156_02.txt,156,15N/UnSub,0.03928455795748646,0.04519925691040595,0.006774347594646509,0.0002424052155352375,0.005363035414846168,1.2285599700215477,0.17696951628716515,245635.27656850193,3825759.577504631,0.0026808017727875987
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/01312022/01312022_murch_peakcapture_156_03.txt,156,15N/UnSub,0.03998542672548571,0.04532509612759444,0.006428582865120518,0.0002244958515932683,0.004953014351283255,1.2714593579432278,0.1685703540304153,245238.2304878049,4002750.0767848506,0.002599543856446077
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/01312022/01312022_asparticAcid_peakcapture_156_01b.txt,156,15N/UnSub,0.013217563092507902,0.013255506097725028,0.03204025120055887,0.004005031400069858,0.30214096470878776,0.018112765084451723,0.018109605204478595,67015.953125,4522.962418162251,0.1310435119434179
