Fragment,126
IsotopeRatio,13C/UnSub
ScanByScan Avg R Val,0.033943914192611724
Integrated Avg R val,0.03396162252479145
N,6.0
ScanStdDev,0.0004689498667848096
ScanStdError,0.00019144798142815483
ScanRelStdError,0.0056401268381071285
IntStdDev,0.0005129505198479858
IntStdError,0.00020941117282049007
IntRelStdError,0.006166112136356949
