	C:\Users\Thermo\Desktop\User Data\Sarah\Jan2022\02032022\02032022_betaAlanine_peakCapture_126_02b.raw																															
																																
Tolerance:	5.00 ppm		First Scan:	1		Last Scan:	2394	Ref. Mass:	126.015999																							
			Threshold:	1		Compound Name:														Calibration:												
	Measured Mass:	Ret. Time:	Scan Number:	Deviation [ppm]:	Deviation [mmu]:	Abs. Intensity:	Rel. Intensity:	TIC:	IT [ms]:	TIC*IT:	Elapsed scan time [ms]:	Target:	FT Resolution:	RF [V]:	Lockmass correction [ppm]:	Lockmass #1 [m/z]:	Lockmass #2 [m/z]:	Lockmass #3 [m/z]:	Number of Packets:	A	B	C	Vt	Mode	Peak Noise	Peak Flags	Peak Resolution	Peak Baseline	Ion Injection Time (ms):	Max. Ion Time (ms):	Repeller Voltage (V)	CI reagent gas port:
	126.016106	10.47	28	0.85	0.11	375	2.98	50299	3000	150898	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.33	------	85802	-0.11	3000	3000	8.51	None
	126.016075	10.52	29	0.61	0.08	420	3.22	53638	3000	160913	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.38	------	87202	-0.06	3000	3000	8.5	None
	126.016075	10.57	30	0.61	0.08	415	3.34	48633	3000	145898	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.16	------	86802	-0.08	3000	3000	8.5	None
	126.016075	10.62	31	0.61	0.08	502	3.97	49233	3000	147700	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.37	------	87402	-0.14	3000	3000	8.5	None
	126.016083	10.67	32	0.67	0.08	632	5.06	48936	3000	146808	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.05	------	88202	-0.06	3000	3000	8.5	None
	126.01609	10.72	33	0.73	0.09	633	5.04	49047	3000	147140	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.01	------	88702	-0.07	3000	3000	8.5	None
	126.01606	10.77	34	0.48	0.06	847	6.79	47631	3000	142893	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.12	------	87502	-0.03	3000	3000	8.5	None
	126.016106	10.82	35	0.85	0.11	3278	27.38	51429	3000	154287	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.58	------	89502	-0.06	3000	3000	8.5	None
	126.016113	10.87	36	0.91	0.11	2100	16.67	52597	3000	157791	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.5	------	89202	0.02	3000	3000	8.5	None
	126.016106	10.93	37	0.85	0.11	607	5.05	47071	3000	141213	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.53	------	87002	-0.11	3000	3000	8.5	None
	126.016121	10.98	38	0.97	0.12	482	3.95	46750	3000	140249	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.32	------	87502	-0.09	3000	3000	8.5	None
	126.016068	11.03	39	0.54	0.07	485	3.95	47779	3000	143337	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.28	------	86602	-0.06	3000	3000	8.5	None
	126.016098	11.08	40	0.79	0.1	426	3.47	47175	3000	141524	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.34	------	86902	-0.09	3000	3000	8.5	None
	126.01609	11.13	41	0.73	0.09	435	3.64	45724	3000	137172	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.87	------	88002	-0.09	3000	3000	8.49	None
	126.016022	11.18	42	0.18	0.02	432	3.62	47420	3000	142259	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.3	------	87602	-0.04	3000	3000	8.49	None
	126.016113	11.23	43	0.91	0.11	341	2.91	48085	3000	144254	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.38	------	85302	0	3000	3000	8.49	None
	126.016075	11.28	44	0.61	0.08	396	3.35	47044	3000	141131	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.34	------	86202	-0.05	3000	3000	8.49	None
	126.015999	11.33	45	0	0	364	3.02	45939	3000	137817	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.09	------	85402	-0.1	3000	3000	8.52	None
	126.01609	11.38	46	0.73	0.09	385	3.22	47305	3000	141915	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.03	------	85802	-0.11	3000	3000	8.52	None
	126.016129	11.43	47	1.03	0.13	362	3.1	47151	3000	141453	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.3	------	87602	-0.09	3000	3000	8.52	None
	126.016098	11.48	48	0.79	0.1	357	3.04	50014	3000	150041	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.79	------	87002	-0.06	3000	3000	8.52	None
	126.016151	11.53	49	1.21	0.15	302	2.57	47309	3000	141926	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.34	------	86002	-0.06	3000	3000	8.51	None
	126.016106	11.58	50	0.85	0.11	434	3.84	45741	3000	137224	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.43	------	87102	-0.01	3000	3000	8.51	None
	126.016113	11.63	51	0.91	0.11	421	3.57	46057	3000	138170	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.5	------	87502	-0.13	3000	3000	8.51	None
	126.01606	11.68	52	0.48	0.06	403	3.57	45923	3000	137768	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.53	------	86902	-0.04	3000	3000	8.51	None
	126.016144	11.73	53	1.15	0.14	348	3.02	46418	3000	139255	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.89	------	87502	-0.1	3000	3000	8.52	None
	126.016136	11.78	54	1.09	0.14	430	3.74	45714	3000	137143	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.89	------	87602	-0.09	3000	3000	8.52	None
	126.016121	11.83	55	0.97	0.12	333	2.85	45319	3000	135957	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.02	------	86802	-0.12	3000	3000	8.52	None
	126.016144	11.89	56	1.15	0.14	407	3.49	45487	3000	136462	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.78	------	86702	-0.08	3000	3000	8.52	None
	126.016121	11.94	57	0.97	0.12	297	2.53	45710	3000	137131	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11	------	86102	-0.07	3000	3000	8.5	None
	126.01609	11.99	58	0.73	0.09	340	2.91	45809	3000	137427	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.77	------	85602	-0.14	3000	3000	8.5	None
	126.016075	12.04	59	0.61	0.08	343	3.02	44992	3000	134975	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.06	------	86702	-0.11	3000	3000	8.5	None
	126.016106	12.09	60	0.85	0.11	343	2.9	45576	3000	136728	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.35	------	87602	-0.05	3000	3000	8.5	None
	126.016106	12.14	61	0.85	0.11	421	3.61	46160	3000	138479	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.98	------	87902	-0.06	3000	3000	8.51	None
	126.016136	12.19	62	1.09	0.14	339	2.93	45760	3000	137280	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.87	------	86802	-0.11	3000	3000	8.51	None
	126.016083	12.24	63	0.67	0.08	326	2.87	46084	3000	138253	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.24	------	84902	-0.1	3000	3000	8.51	None
	126.016075	12.29	64	0.61	0.08	294	2.58	45591	3000	136774	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.07	------	86202	-0.15	3000	3000	8.51	None
	126.016052	12.34	65	0.42	0.05	361	3.07	46317	3000	138951	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.1	------	87902	-0.08	3000	3000	8.51	None
	126.016045	12.39	66	0.36	0.05	375	3.21	46561	3000	139683	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.26	------	86502	-0.02	3000	3000	8.51	None
	126.016083	12.44	67	0.67	0.08	432	3.77	46380	3000	139140	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.46	------	87402	-0.08	3000	3000	8.51	None
	126.016121	12.49	68	0.97	0.12	452	3.86	45424	3000	136271	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.03	------	88302	-0.09	3000	3000	8.51	None
	126.016098	12.54	69	0.79	0.1	432	3.8	44952	3000	134856	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.85	------	87102	0	3000	3000	8.52	None
	126.016083	12.59	70	0.67	0.08	416	3.51	47400	3000	142201	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.48	------	86802	-0.06	3000	3000	8.52	None
	126.016045	12.64	71	0.36	0.05	445	3.75	47970	3000	143911	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.9	------	86102	-0.11	3000	3000	8.52	None
	126.016014	12.69	72	0.12	0.02	519	4.34	49428	3000	148283	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.51	------	86502	-0.12	3000	3000	8.52	None
	126.016014	12.74	73	0.12	0.02	490	4.22	47984	3000	143952	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.65	------	87002	-0.03	3000	3000	8.51	None
	126.016006	12.79	74	0.06	0.01	487	4.38	45506	3000	136518	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.41	------	87502	-0.05	3000	3000	8.51	None
	126.016083	12.85	75	0.67	0.08	388	3.32	46639	3000	139917	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.56	------	86502	0	3000	3000	8.51	None
	126.016113	12.9	76	0.91	0.11	391	3.47	45212	3000	135636	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.95	------	86702	-0.1	3000	3000	8.51	None
	126.016045	12.95	77	0.36	0.05	366	3.22	44892	3000	134675	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.24	------	86702	-0.03	3000	3000	8.5	None
	126.01609	13	78	0.73	0.09	363	3.16	47171	3000	141513	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.95	------	86100	-0.08	3000	3000	8.5	None
	126.016052	13.05	79	0.42	0.05	373	3.29	47938	3000	143814	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.29	------	86702	-0.1	3000	3000	8.5	None
	126.016014	13.1	80	0.12	0.02	320	2.79	48101	3000	144304	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.52	------	87202	-0.1	3000	3000	8.5	None
	126.016022	13.15	81	0.18	0.02	326	2.83	47710	3000	143131	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.81	------	85702	-0.11	3000	3000	8.51	None
