Fragment,198
IsotopeRatio,13C/UnSub
ScanByScan Avg R Val,0.06781598153417862
Integrated Avg R val,0.06781804612370161
N,7.0
ScanStdDev,0.004173075564328012
ScanStdError,0.0015772743064989207
ScanRelStdError,0.023258150524651616
IntStdDev,0.004139469615670703
IntStdError,0.0015645724518246855
IntRelStdError,0.023070149337108162
