FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,SumTotalCounts,ShotNoise
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_asparticAcid_peakCapture_198_02.txt,198,13C/UnSub,0.06692714109283755,0.06689430228563842,0.002644476500414059,0.00023652916879306345,0.003535864202351417,0.10467301721461299,0.05132798994872526,227433.984,3279371.844106457,0.002277394641246867
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_asparticAcid_peakCapture_198_03.txt,198,13C/UnSub,0.0667962739599081,0.06679465376675801,0.002379420563219342,0.0002063219292058188,0.0030888988499929906,0.09895708741402157,0.05180452845033682,227933.5864661654,3492933.9293671087,0.0022085650033231213
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_murch_peakCapture_198_02.txt,198,13C/UnSub,0.07465065613637847,0.07475577633899327,0.004513989571055353,0.0018428285255550543,0.024651319480630134,0.12050317856506368,0.08474582686998655,248205.5,44542.31463513,0.01863648923892751
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_asparticAcid_peakCapture_198_01.txt,198,13C/UnSub,0.06708444476711163,0.06704874889230755,0.0025761240621824067,0.00035385785398316306,0.005277620534747381,0.11978769583254516,0.08061527044476681,226000.1320754717,1180227.3361072699,0.003792320551227036
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_murch_peakCapture_198_03.txt,198,13C/UnSub,0.07116738439103727,0.07116738439103727,0.0,0.0,0.0,0.0,0.0,283037.0,4993.442899348744,0.056822036431315365
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_asparticAcid_peakCapture_198_04.txt,198,13C/UnSub,0.06670911757304757,0.06665970011892504,0.002396335463471087,0.0001912483904180915,0.0028690256643353106,0.09536358156633497,0.05676541923522187,227626.56050955414,4147094.9993832977,0.0020280628850547957
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/Jan2022 - PristineMurchData/Raw Data/02012022/02012022_murch_peakCapture_198_04.txt,198,13C/UnSub,0.061391304945590724,0.06139130494559073,6.938893903907228e-18,6.938893903907228e-18,1.1302730753250743e-16,0.0,0.0,324360.0,5584.322132636294,0.05732404941441811
