Fragment,156
IsotopeRatio,13C/UnSub
ScanByScan Avg R Val,0.04177091273062394
Integrated Avg R val,0.04174745752524511
N,6.0
ScanStdDev,0.0003651453760427207
ScanStdError,0.00014906997554022514
ScanRelStdError,0.0035687507357466948
IntStdDev,0.00042403117500169164
IntStdError,0.00017311000229782374
IntRelStdError,0.00414659987840319
