FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,ShotNoise
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04292021/04292021_dirtyMurch_peakCapture_156_01.xlsx,156,13C/UnSub,0.042003754431409704,0.04201105401444163,0.0023798918283151438,9.715867703985748e-05,0.002312693154674444,0.4079927884742718,0.027656442898653624,120919.04166666667,0.0015909475747156402
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04292021/04292021_aspStd_peakCapture_156_01.xlsx,156,13C/UnSub,0.04121426134018338,0.04133890037770781,0.0021333404019488744,0.00011743652406129081,0.0028408236065374155,0.4083081223755323,0.04860001858073867,122925.96363636364,0.00212875787804773
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04292021/04292021_dirtyMurch_peakCapture_156_03.xlsx,156,13C/UnSub,0.042062796100883766,0.042076770061482936,0.0025046721659721686,0.00010042820425858485,0.002386785014910562,0.41551814090539874,0.029715217274916467,120708.42604501608,0.00155866457502595
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04292021/04292021_aspStd_peakCapture_156_03.xlsx,156,13C/UnSub,0.0415768625716759,0.041614143234412995,0.0022173910738026935,9.420791943014744e-05,0.0022638437826167186,0.42747086984531957,0.03508867802904972,119658.10649819495,0.0015750746771267688
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04292021/04292021_aspStd_peakCapture_156_02.xlsx,156,13C/UnSub,0.04135979958434618,0.04140287358724863,0.0021582665362677583,0.00010469130467374042,0.00252859996427841,0.4186931750542815,0.04761193111056346,121082.08235294117,0.0018343010549748291
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04292021/04292021_dirtyMurch_peakCapture_156_02.xlsx,156,13C/UnSub,0.04226727112297179,0.042181735108449574,0.002451804680789534,9.902745835651099e-05,0.0023476383345045104,0.42005834297054945,0.0347628668429286,120221.57096247961,0.001563600792174352
