FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,ShotNoise
/Users/sarahzeichner/Documents/Caltech/Research/Murchison AA/April2021_DirtyMurchData/04302021/04302021_dirtyMurch_peakCapture_198_01.txt,198,13C/UnSub,0.06538019589057606,0.06528135321033011,0.0031643842196663907,0.0001318493424860996,0.002019709089995331,0.47818595745433495,0.04899828933803007,117521.44444444444,0.0014594391570581053
